sep=;
series_id;round;configuration;time_seconds;agent;agent_side;move_action;rotate_action;combined_action;behavior_state;opening_plan;sword_x;sword_y;tip_x;tip_y;handle_x;handle_y;my_threat_distance;opponent_threat_distance;threat_advantage;sword_distance
S03;14;H2H_ML_Left_FSM_Right;1,6111;FSM;Right;DownLeft;None;DownLeft_None;Opening;Upper;0,6584;-1,5285;-0,5154;-1,7780;1,8322;-1,2790;7,6279;7,9818;0,3539;1,6465
S03;14;H2H_ML_Left_FSM_Right;1,6111;ML;Left;Right;None;Right_None;Neutral;;-0,9008;-0,9994;0,2730;-1,2489;-2,0746;-0,7499;7,9818;7,6279;-0,3539;1,6465
S03;14;H2H_ML_Left_FSM_Right;1,7125;FSM;Right;Left;None;Left_None;Opening;Upper;0,4065;-1,6267;-0,7673;-1,8762;1,5802;-1,3772;7,3619;7,6989;0,3370;1,1929
S03;14;H2H_ML_Left_FSM_Right;1,7125;ML;Left;Right;None;Right_None;Contact;;-0,6082;-0,9994;0,5656;-1,2489;-1,7820;-0,7499;7,6989;7,3619;-0,3370;1,1929
S03;14;H2H_ML_Left_FSM_Right;1,8129;FSM;Right;None;None;None_None;Attack;Upper;0,5200;-2,0429;-0,5351;-2,6146;1,5750;-1,4711;7,4919;7,4195;-0,0724;1,3386
S03;14;H2H_ML_Left_FSM_Right;1,8129;ML;Left;Right;None;Right_None;Attacking;;-0,3185;-0,9994;0,8553;-1,2489;-1,4923;-0,7499;7,4195;7,4919;0,0724;1,3386
S03;14;H2H_ML_Left_FSM_Right;1,9139;FSM;Right;None;None;None_None;Attack;Upper;2,7860;-4,4157;3,9838;-4,3430;1,5882;-4,4883;12,0336;7,1394;-4,8942;4,4255
S03;14;H2H_ML_Left_FSM_Right;1,9139;ML;Left;Right;None;Right_None;Attacking;;-0,0272;-0,9994;1,1466;-1,2489;-1,2010;-0,7499;7,1394;12,0336;4,8942;4,4255
S03;14;H2H_ML_Left_FSM_Right;2,0152;FSM;Right;DownRight;CounterClockwise;DownRight_CounterClockwise;Recover;Upper;2,7377;-4,2655;3,8724;-3,8751;1,6030;-4,6560;11,8889;6,8844;-5,0045;4,1344
S03;14;H2H_ML_Left_FSM_Right;2,0152;ML;Left;UpRight;None;UpRight_None;Attacking;;0,2500;-0,9633;1,4238;-1,2128;-0,9238;-0,7138;6,8844;11,8889;5,0045;4,1344
S03;14;H2H_ML_Left_FSM_Right;2,1170;FSM;Right;DownRight;CounterClockwise;DownRight_CounterClockwise;Recover;Upper;2,7964;-4,1119;3,7914;-3,4411;1,8014;-4,7827;11,7930;6,7354;-5,0576;4,0657
S03;14;H2H_ML_Left_FSM_Right;2,1170;ML;Left;UpRight;None;UpRight_None;Attacking;;0,4674;-0,7793;1,6412;-1,0288;-0,7064;-0,5298;6,7354;11,7930;5,0576;4,0657
S03;14;H2H_ML_Left_FSM_Right;2,2172;FSM;Right;Down;CounterClockwise;Down_CounterClockwise;Recover;Upper;2,8262;-3,9963;3,6137;-3,0908;2,0388;-4,9018;11,6148;6,6136;-5,0012;4,0414
S03;14;H2H_ML_Left_FSM_Right;2,2172;ML;Left;UpRight;None;UpRight_None;Attacking;;0,6726;-0,5766;1,8464;-0,8261;-0,5012;-0,3271;6,6136;11,6148;5,0012;4,0414
S03;14;H2H_ML_Left_FSM_Right;2,3177;FSM;Right;UpLeft;Clockwise;UpLeft_Clockwise;Defend;Upper;2,7313;-3,9234;3,6507;-3,1523;1,8119;-4,6946;11,6511;6,5121;-5,1390;3,9990
S03;14;H2H_ML_Left_FSM_Right;2,3177;ML;Left;None;None;None_None;Attacking;;0,8604;-0,3890;2,0342;-0,6385;-0,3134;-0,1395;6,5121;11,6511;5,1390;3,9990
S03;14;H2H_ML_Left_FSM_Right;2,4191;FSM;Right;UpLeft;CounterClockwise;UpLeft_CounterClockwise;Defend;Upper;2,6059;-3,7052;3,6935;-3,1983;1,5182;-4,2121;11,6937;6,4512;-5,2425;3,7279
S03;14;H2H_ML_Left_FSM_Right;2,4191;ML;Left;DownRight;CounterClockwise;DownRight_CounterClockwise;Attacking;;0,9826;-0,3492;2,1761;-0,4747;-0,2108;-0,2238;6,4512;11,6937;5,2425;3,7279
S03;14;H2H_ML_Left_FSM_Right;2,5195;FSM;Right;UpLeft;CounterClockwise;UpLeft_CounterClockwise;Defend;Upper;2,4473;-3,4828;3,3667;-2,7117;1,5279;-4,2540;11,3795;6,3167;-5,0627;3,2973
S03;14;H2H_ML_Left_FSM_Right;2,5195;ML;Left;UpRight;None;UpRight_None;Attacking;;1,1753;-0,4408;2,3736;-0,3780;-0,0231;-0,5036;6,3167;11,3795;5,0627;3,2973
S03;14;H2H_ML_Left_FSM_Right;2,6211;FSM;Right;UpLeft;CounterClockwise;UpLeft_CounterClockwise;Defend;Upper;2,2436;-3,2742;2,8797;-2,2567;1,6075;-4,2917;10,9249;6,2141;-4,7108;3,1228
S03;14;H2H_ML_Left_FSM_Right;2,6211;ML;Left;UpRight;None;UpRight_None;Attacking;;1,3816;-0,2727;2,5800;-0,2099;0,1833;-0,3355;6,2141;10,9249;4,7108;3,1228
S03;14;H2H_ML_Left_FSM_Right;2,7212;FSM;Right;Up;None;Up_None;Defend;Upper;2,0576;-3,0626;2,5839;-1,9842;1,5313;-4,1411;10,6593;6,1407;-4,5185;3,0281
S03;14;H2H_ML_Left_FSM_Right;2,7212;ML;Left;UpRight;None;UpRight_None;Attacking;;1,5857;-0,0715;2,7840;-0,0087;0,3873;-0,1343;6,1407;10,6593;4,5185;3,0281
S03;14;H2H_ML_Left_FSM_Right;2,8223;FSM;Right;Up;None;Up_None;Defend;Upper;2,0245;-2,7845;2,5508;-1,7061;1,4982;-3,8630;10,6631;6,0809;-4,5822;2,9284
S03;14;H2H_ML_Left_FSM_Right;2,8223;ML;Left;UpRight;None;UpRight_None;Attacking;;1,7920;0,1346;2,9904;0,1974;0,5936;0,0718;6,0809;10,6631;4,5822;2,9284
S03;14;H2H_ML_Left_FSM_Right;2,9232;FSM;Right;Up;None;Up_None;Defend;Upper;2,0220;-2,4946;2,5483;-1,4161;1,4957;-3,5730;10,7064;6,0348;-4,6716;2,8350
S03;14;H2H_ML_Left_FSM_Right;2,9232;ML;Left;UpRight;None;UpRight_None;Attacking;;1,9978;0,3403;3,1961;0,4032;0,7994;0,2775;6,0348;10,7064;4,6716;2,8350
S03;14;H2H_ML_Left_FSM_Right;3,0241;FSM;Right;UpLeft;CounterClockwise;UpLeft_CounterClockwise;ContactControl;Upper;2,0218;-2,2035;2,4325;-1,0760;1,6111;-3,3311;10,6565;6,1426;-4,5139;2,7557
S03;14;H2H_ML_Left_FSM_Right;3,0241;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Attacking;;2,2036;0,5462;3,3774;0,7957;1,0298;0,2967;6,1426;10,6565;4,5139;2,7557
S03;14;H2H_ML_Left_FSM_Right;3,1248;FSM;Right;UpLeft;CounterClockwise;UpLeft_CounterClockwise;ContactControl;Upper;1,9028;-1,9624;2,0077;-0,7670;1,7980;-3,1578;10,3110;6,0792;-4,2318;2,7607
S03;14;H2H_ML_Left_FSM_Right;3,1248;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Attacking;;2,4090;0,7515;3,5942;0,9393;1,2238;0,5638;6,0792;10,3110;4,2318;2,7607
S03;14;H2H_ML_Left_FSM_Right;3,2250;FSM;Right;Up;None;Up_None;ContactControl;Upper;1,7555;-1,7345;1,7348;-0,5346;1,7762;-2,9343;10,1063;6,1314;-3,9749;2,8238
S03;14;H2H_ML_Left_FSM_Right;3,2250;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Attacking;;2,6133;0,9559;3,7871;1,2054;1,4395;0,7064;6,1314;10,1063;3,9749;2,8238
S03;14;H2H_ML_Left_FSM_Right;3,3258;FSM;Right;Up;None;Up_None;ContactControl;Upper;1,7377;-1,4509;1,7170;-0,2511;1,7584;-2,6507;10,1691;6,2598;-3,9093;2,8274
S03;14;H2H_ML_Left_FSM_Right;3,3258;ML;Left;UpRight;None;UpRight_None;Attacking;;2,8190;1,1616;3,9603;1,5324;1,6777;0,7908;6,2598;10,1691;3,9093;2,8274
S03;14;H2H_ML_Left_FSM_Right;3,4260;FSM;Right;Up;None;Up_None;ContactControl;Upper;1,7363;-1,1627;1,7157;0,0372;1,7570;-2,3625;10,2565;6,0651;-4,1914;2,8009
S03;14;H2H_ML_Left_FSM_Right;3,4260;ML;Left;Right;Clockwise;Right_Clockwise;Attacking;;3,0448;1,3138;4,2300;1,5016;1,8595;1,1261;6,0651;10,2565;4,1914;2,8009
S03;14;H2H_ML_Left_FSM_Right;3,5265;FSM;Right;Up;None;Up_None;ContactControl;Upper;1,7362;-0,8728;1,7156;0,3271;1,7569;-2,0726;10,3529;5,6253;-4,7276;2,6631
S03;14;H2H_ML_Left_FSM_Right;3,5265;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Attacking;;3,3054;1,2790;4,4988;1,1535;2,1120;1,4044;5,6253;10,3529;4,7276;2,6631
S03;14;H2H_ML_Left_FSM_Right;3,6279;FSM;Right;Up;None;Up_None;ContactControl;Upper;1,7362;-0,5801;1,9035;0,6082;1,5690;-1,7684;10,6283;5,2402;-5,3881;2,5204
S03;14;H2H_ML_Left_FSM_Right;3,6279;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Attacking;;3,5191;1,2013;4,6394;0,7713;2,3988;1,6314;5,2402;10,6283;5,3881;2,5204
S03;14;H2H_ML_Left_FSM_Right;3,7284;FSM;Right;Up;None;Up_None;ContactControl;Upper;1,7362;-0,2903;2,0268;0,8740;1,4457;-1,4546;10,8415;5,1294;-5,7121;2,5752
S03;14;H2H_ML_Left_FSM_Right;3,7284;ML;Left;Right;None;Right_None;Attacking;;3,7477;1,3176;4,8169;0,7728;2,6785;1,8624;5,1294;10,8415;5,7121;2,5752
S03;14;H2H_ML_Left_FSM_Right;3,8288;FSM;Right;UpRight;None;UpRight_None;ContactControl;Upper;1,7928;-0,0240;2,2619;1,0805;1,3237;-1,1285;11,1380;5,0723;-6,0657;2,6165
S03;14;H2H_ML_Left_FSM_Right;3,8288;ML;Left;Right;CounterClockwise;Right_CounterClockwise;Attacking;;4,0305;1,3320;5,1717;0,9612;2,8892;1,7029;5,0723;11,1380;6,0657;2,6165
S03;14;H2H_ML_Left_FSM_Right;3,9289;FSM;Right;UpRight;None;UpRight_None;ContactControl;Upper;1,9802;0,1870;2,5065;1,2655;1,4539;-0,8914;11,4355;4,9394;-6,4961;2,6088
S03;14;H2H_ML_Left_FSM_Right;3,9289;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Attacking;;4,2951;1,3898;5,4154;0,9598;3,1748;1,8199;4,9394;11,4355;6,4961;2,6088
S03;14;H2H_ML_Left_FSM_Right;4,0291;FSM;Right;UpRight;None;UpRight_None;ContactControl;Upper;2,1833;0,3920;2,7653;1,4414;1,6013;-0,6575;11,7428;4,7356;-7,0072;2,5584
S03;14;H2H_ML_Left_FSM_Right;4,0291;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Attacking;;4,5064;1,4636;5,4772;0,7583;3,5355;2,1689;4,7356;11,7428;7,0072;2,5584
S03;14;H2H_ML_Left_FSM_Right;4,1296;FSM;Right;UpRight;None;UpRight_None;ContactControl;Upper;2,3881;0,5969;3,0242;1,6144;1,7520;-0,4206;12,0495;4,6068;-7,4427;2,4606
S03;14;H2H_ML_Left_FSM_Right;4,1296;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Attacking;;4,7118;1,4061;5,7182;0,7526;3,7054;2,0597;4,6068;12,0495;7,4427;2,4606
S03;14;H2H_ML_Left_FSM_Right;4,2299;FSM;Right;UpRight;None;UpRight_None;ContactControl;Upper;2,5927;0,8016;3,2812;1,7844;1,9042;-0,1813;12,3534;4,5369;-7,8165;2,3537
S03;14;H2H_ML_Left_FSM_Right;4,2299;ML;Left;Down;Clockwise;Down_Clockwise;Attacking;;4,8582;1,4397;5,8291;0,7343;3,8874;2,1450;4,5369;12,3534;7,8165;2,3537
S03;14;H2H_ML_Left_FSM_Right;4,3301;FSM;Right;Up;Clockwise;Up_Clockwise;ContactControl;Upper;2,7889;1,0095;3,5279;1,9549;2,0499;0,0640;12,6482;4,2656;-8,3826;2,0932
S03;14;H2H_ML_Left_FSM_Right;4,3301;ML;Left;Down;None;Down_None;Attacking;;4,8746;1,1875;5,7663;0,3846;3,9828;1,9905;4,2656;12,6482;8,3826;2,0932
S03;14;H2H_ML_Left_FSM_Right;4,4307;FSM;Right;Left;None;Left_None;ContactControl;Upper;2,8328;1,1372;3,7522;1,9083;1,9134;0,3660;12,8342;4,1816;-8,6526;2,1047
S03;14;H2H_ML_Left_FSM_Right;4,4307;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Attacking;;4,9354;1,0441;5,9418;0,3905;3,9290;1,6977;4,1816;12,8342;8,6526;2,1047
S03;14;H2H_ML_Left_FSM_Right;4,5320;FSM;Right;UpRight;None;UpRight_None;ContactControl;Upper;2,6202;1,1165;3,6152;1,7873;1,6252;0,4457;12,6602;4,2944;-8,3658;2,4756
S03;14;H2H_ML_Left_FSM_Right;4,5320;ML;Left;None;None;None_None;Attacking;;5,0950;1,1776;6,1642;0,6328;4,0258;1,7224;4,2944;12,6602;8,3658;2,4756
S03;14;H2H_ML_Left_FSM_Right;4,6323;FSM;Right;DownRight;CounterClockwise;DownRight_CounterClockwise;ContactControl;Upper;2,7255;1,2111;3,6449;1,9823;1,8060;0,4400;12,7661;4,4156;-8,3505;2,5181
S03;14;H2H_ML_Left_FSM_Right;4,6323;ML;Left;Right;CounterClockwise;Right_CounterClockwise;Attacking;;5,2435;1,2310;6,3847;0,8602;4,1022;1,6018;4,4156;12,7661;8,3505;2,5181
S03;14;H2H_ML_Left_FSM_Right;4,7334;FSM;Right;DownRight;CounterClockwise;DownRight_CounterClockwise;ContactControl;Upper;2,9239;1,0526;3,6124;2,0355;2,2354;0,0698;12,7585;4,6737;-8,0848;2,5808
S03;14;H2H_ML_Left_FSM_Right;4,7334;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Attacking;;5,4928;1,3000;6,6911;1,2372;4,2944;1,3628;4,6737;12,7585;8,0848;2,5808
S03;14;H2H_ML_Left_FSM_Right;4,8341;FSM;Right;DownRight;None;DownRight_None;ContactControl;Upper;3,1288;0,8507;3,6551;1,9292;2,6026;-0,2277;12,7538;4,6756;-8,0782;2,6642
S03;14;H2H_ML_Left_FSM_Right;4,8341;ML;Left;Right;Clockwise;Right_Clockwise;Attacking;;5,7302;1,4260;6,9236;1,3006;4,5368;1,5514;4,6756;12,7538;8,0782;2,6642
S03;14;H2H_ML_Left_FSM_Right;4,9346;FSM;Right;UpRight;Clockwise;UpRight_Clockwise;ContactControl;Upper;3,3607;0,7818;4,0997;1,7273;2,6217;-0,1636;13,0832;4,4158;-8,6673;2,7243
S03;14;H2H_ML_Left_FSM_Right;4,9346;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Attacking;;5,9872;1,5053;7,1074;1,0753;4,8669;1,9354;4,4158;13,0832;8,6673;2,7243
S03;14;H2H_ML_Left_FSM_Right;5,0349;FSM;Right;UpRight;Clockwise;UpRight_Clockwise;ContactControl;Upper;3,5716;0,9538;4,4053;1,8168;2,7378;0,0907;13,4000;4,4916;-8,9084;2,6956
S03;14;H2H_ML_Left_FSM_Right;5,0349;ML;Left;DownRight;CounterClockwise;DownRight_CounterClockwise;Attacking;;6,1972;1,5640;7,3385;1,1932;5,0559;1,9348;4,4916;13,4000;8,9084;2,6956
S03;14;H2H_ML_Left_FSM_Right;5,1355;FSM;Right;UpRight;Clockwise;UpRight_Clockwise;ContactControl;Upper;3,7773;1,0473;4,6551;1,8655;2,8995;0,2291;13,6497;4,3663;-9,2834;2,6679
S03;14;H2H_ML_Left_FSM_Right;5,1355;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Attacking;;6,4029;1,5208;7,5232;1,0908;5,2826;1,9508;4,3663;13,6497;9,2834;2,6679
S03;14;H2H_ML_Left_FSM_Right;5,2361;FSM;Right;UpRight;None;UpRight_None;ContactControl;Upper;3,9825;1,2024;4,9019;1,9736;3,0631;0,4313;13,9190;4,5855;-9,3336;2,6723
S03;14;H2H_ML_Left_FSM_Right;5,2361;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Attacking;;6,6081;1,7000;7,7494;1,3292;5,4668;2,0708;4,5855;13,9190;9,3336;2,6723
S03;14;H2H_ML_Left_FSM_Right;5,3369;FSM;Right;DownRight;CounterClockwise;DownRight_CounterClockwise;ContactControl;Upper;4,2026;1,2579;5,0363;2,1209;3,3688;0,3949;14,0992;4,7646;-9,3345;2,6598
S03;14;H2H_ML_Left_FSM_Right;5,3369;ML;Left;DownRight;None;DownRight_None;Attacking;;6,8137;1,7647;7,9875;1,5152;5,6399;2,0142;4,7646;14,0992;9,3345;2,6598
S03;14;H2H_ML_Left_FSM_Right;5,4383;FSM;Right;DownRight;CounterClockwise;DownRight_CounterClockwise;ContactControl;Upper;4,4262;1,1576;5,1147;2,1404;3,7377;0,1748;14,1791;4,8494;-9,3296;2,6710
S03;14;H2H_ML_Left_FSM_Right;5,4383;ML;Left;Right;CounterClockwise;Right_CounterClockwise;Attacking;;7,0502;1,6564;8,2485;1,5936;5,8518;1,7192;4,8494;14,1791;9,3296;2,6710
S03;14;H2H_ML_Left_FSM_Right;5,5387;FSM;Right;DownRight;Clockwise;DownRight_Clockwise;ContactControl;Upper;4,6332;0,9633;5,1595;2,0417;4,1070;-0,1151;14,1834;4,7105;-9,4729;2,5992
S03;14;H2H_ML_Left_FSM_Right;5,5387;ML;Left;DownLeft;Clockwise;DownLeft_Clockwise;Attacking;;7,1599;1,5732;8,3533;1,4478;5,9665;1,6987;4,7105;14,1834;9,4729;2,5992
S03;14;H2H_ML_Left_FSM_Right;5,6390;FSM;Right;DownRight;CounterClockwise;DownRight_CounterClockwise;ContactControl;Upper;4,8348;0,8777;5,6223;1,7832;4,0474;-0,0278;14,5222;4,5789;-9,9433;2,3508
S03;14;H2H_ML_Left_FSM_Right;5,6390;ML;Left;DownRight;CounterClockwise;DownRight_CounterClockwise;Attacking;;7,1312;1,3804;8,3296;1,3176;5,9329;1,4432;4,5789;14,5222;9,9433;2,3508
S03;14;H2H_ML_Left_FSM_Right;5,7400;FSM;Right;DownRight;CounterClockwise;DownRight_CounterClockwise;ContactControl;Upper;4,9997;0,7132;5,4688;1,8177;4,5306;-0,3913;14,3905;4,9072;-9,4833;2,3939
S03;14;H2H_ML_Left_FSM_Right;5,7400;ML;Left;UpRight;CounterClockwise;UpRight_CounterClockwise;Attacking;;7,3144;1,3243;8,4735;1,6348;6,1553;1,0137;4,9072;14,3905;9,4833;2,3939
S03;14;H2H_ML_Left_FSM_Right;5,8403;FSM;Right;DownRight;Clockwise;DownRight_Clockwise;ContactControl;Upper;5,2010;0,5119;5,6117;1,6395;4,7904;-0,6156;14,4631;4,8613;-9,6018;2,5200
S03;14;H2H_ML_Left_FSM_Right;5,8403;ML;Left;Right;Clockwise;Right_Clockwise;Attacking;;7,5481;1,4295;8,7415;1,5549;6,3546;1,3041;4,8613;14,4631;9,6018;2,5200
S03;14;H2H_ML_Left_FSM_Right;5,9414;FSM;Right;UpRight;None;UpRight_None;ContactControl;Upper;5,4205;0,4274;6,1090;1,4103;4,7320;-0,5554;14,8586;4,6156;-10,2430;2,6179
S03;14;H2H_ML_Left_FSM_Right;5,9414;ML;Left;Right;Clockwise;Right_Clockwise;Attacking;;7,8347;1,4398;9,0199;1,2521;6,6495;1,6275;4,6156;14,8586;10,2430;2,6179
S03;14;H2H_ML_Left_FSM_Right;6,0414;FSM;Right;DownRight;CounterClockwise;DownRight_CounterClockwise;ContactControl;Upper;5,6277;0,5999;6,4615;1,4629;4,7940;-0,2632;15,2099;4,7903;-10,4196;2,5789
S03;14;H2H_ML_Left_FSM_Right;6,0414;ML;Left;DownRight;CounterClockwise;DownRight_CounterClockwise;Attacking;;8,0909;1,3636;9,2909;1,3636;6,8909;1,3636;4,7903;15,2099;10,4196;2,5789
S03;14;H2H_ML_Left_FSM_Right;6,1418;FSM;Right;UpRight;Clockwise;UpRight_Clockwise;ContactControl;Upper;5,8332;0,5771;6,6207;1,4825;5,0458;-0,3284;15,3674;4,4859;-10,8815;2,5345
S03;14;H2H_ML_Left_FSM_Right;6,1418;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Attacking;;8,2969;1,1723;9,4821;0,9846;7,1116;1,3600;4,4859;15,3674;10,8815;2,5345
S03;14;H2H_ML_Left_FSM_Right;6,2421;FSM;Right;UpRight;None;UpRight_None;ContactControl;Upper;6,0529;0,6503;6,8867;1,5134;5,2192;-0,2127;15,6301;4,1625;-11,4676;2,3485
S03;14;H2H_ML_Left_FSM_Right;6,2421;ML;Left;UpRight;Clockwise;UpRight_Clockwise;Attacking;;8,3493;1,1421;9,4456;0,6540;7,2531;1,6301;4,1625;15,6301;11,4676;2,3485
S03;14;H2H_ML_Left_FSM_Right;6,3430;FSM;Right;UpRight;None;UpRight_None;ContactControl;Upper;6,2599;0,8460;7,0937;1,7090;5,4261;-0,0171;15,8873;3,9206;-11,9666;2,2533
S03;14;H2H_ML_Left_FSM_Right;6,3430;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Attacking;;8,4914;1,1587;9,4240;0,4035;7,5589;1,9138;3,9206;15,8873;11,9666;2,2533
S03;14;H2H_ML_Left_FSM_Right;6,4439;FSM;Right;UpRight;None;UpRight_None;ContactControl;Upper;6,4658;1,0510;7,3852;1,8222;5,5464;0,2799;16,1996;3,5387;-12,6608;2,2204
S03;14;H2H_ML_Left_FSM_Right;6,4439;ML;Left;DownRight;Clockwise;DownRight_Clockwise;Attacking;;8,6849;0,9756;9,3903;0,0048;7,9796;1,9464;3,5387;16,1996;12,6608;2,2204
S03;15;H2H_ML_Left_FSM_Right;0,0000;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Opening;Upper;4,9769;-0,9994;4,9141;0,1989;5,0397;-2,1978;13,3666;13,4904;0,1238;9,9606
S03;15;H2H_ML_Left_FSM_Right;0,0000;ML;Left;DownRight;CounterClockwise;DownRight_CounterClockwise;Neutral;;-4,9837;-1,0157;-5,0465;0,1826;-4,9209;-2,2141;13,4904;13,3666;-0,1238;9,9606
S03;15;H2H_ML_Left_FSM_Right;0,1010;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Opening;Upper;4,7887;-0,9994;4,4178;0,1418;5,1595;-2,1407;12,8726;13,3848;0,5123;9,6328
S03;15;H2H_ML_Left_FSM_Right;0,1010;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-4,8433;-1,1313;-4,9687;0,0621;-4,7178;-2,3247;13,3848;12,8726;-0,5123;9,6328
S03;15;H2H_ML_Left_FSM_Right;0,2012;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Opening;Upper;4,5062;-1,0004;3,8526;0,0060;5,1597;-2,0068;12,2916;12,8102;0,5187;9,0799
S03;15;H2H_ML_Left_FSM_Right;0,2012;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-4,5724;-1,1602;-4,3846;0,0250;-4,7601;-2,3454;12,8102;12,2916;-0,5187;9,0799
S03;15;H2H_ML_Left_FSM_Right;0,3018;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Opening;Upper;4,2317;-1,0372;3,3399;-0,2342;5,1235;-1,8401;11,7339;12,2175;0,4835;8,5162
S03;15;H2H_ML_Left_FSM_Right;0,3018;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-4,2836;-1,1624;-3,7955;-0,0662;-4,7716;-2,2587;12,2175;11,7339;-0,4835;8,5162
S03;15;H2H_ML_Left_FSM_Right;0,4021;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Opening;Upper;3,9435;-1,0400;2,8743;-0,4952;5,0127;-1,5848;11,2177;11,6376;0,4200;7,9388
S03;15;H2H_ML_Left_FSM_Right;0,4021;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-3,9943;-1,1626;-3,2391;-0,2300;-4,7495;-2,0952;11,6376;11,2177;-0,4200;7,9388
S03;15;H2H_ML_Left_FSM_Right;0,5031;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Opening;Upper;3,6521;-1,0402;2,4784;-0,7907;4,8259;-1,2897;10,7630;11,0893;0,3263;7,3560
S03;15;H2H_ML_Left_FSM_Right;0,5031;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-3,7028;-1,1626;-2,7320;-0,4573;-4,6737;-1,8680;11,0893;10,7630;-0,3263;7,3560
S03;15;H2H_ML_Left_FSM_Right;0,6038;FSM;Right;Left;CounterClockwise;Left_CounterClockwise;Opening;Upper;3,3616;-1,0402;2,1633;-1,1030;4,5600;-0,9774;10,3875;10,5953;0,2078;6,7751
S03;15;H2H_ML_Left_FSM_Right;0,6038;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-3,4123;-1,1626;-2,2920;-0,7326;-4,5326;-1,5927;10,5953;10,3875;-0,2078;6,7751
S03;15;H2H_ML_Left_FSM_Right;0,7049;FSM;Right;Left;None;Left_None;Opening;Upper;3,0702;-1,0402;1,8964;-1,2897;4,2440;-0,7907;10,0886;10,2178;0,1292;6,1923
S03;15;H2H_ML_Left_FSM_Right;0,7049;ML;Left;Right;None;Right_None;Neutral;;-3,1209;-1,1626;-1,9471;-0,9131;-4,2947;-1,4121;10,2178;10,0886;-0,1292;6,1923
S03;15;H2H_ML_Left_FSM_Right;0,8049;FSM;Right;Left;None;Left_None;Opening;Upper;2,7815;-1,0402;1,6077;-1,2897;3,9552;-0,7907;9,8055;9,8893;0,0838;5,6150
S03;15;H2H_ML_Left_FSM_Right;0,8049;ML;Left;Right;Clockwise;Right_Clockwise;Neutral;;-2,8322;-1,1626;-1,6387;-1,0372;-4,0256;-1,2880;9,8893;9,8055;-0,0838;5,6150
S03;15;H2H_ML_Left_FSM_Right;0,9052;FSM;Right;Left;None;Left_None;Opening;Upper;2,4923;-1,0402;1,3185;-1,2897;3,6661;-0,7907;9,5224;9,5613;0,0390;5,0368
S03;15;H2H_ML_Left_FSM_Right;0,9052;ML;Left;Right;None;Right_None;Attacking;;-2,5430;-1,1626;-1,3446;-1,2254;-3,7413;-1,0998;9,5613;9,5224;-0,0390;5,0368
S03;15;H2H_ML_Left_FSM_Right;1,0059;FSM;Right;Left;None;Left_None;Opening;Upper;2,2018;-1,0402;1,0280;-1,2897;3,3755;-0,7907;9,2382;9,3058;0,0675;4,4559
S03;15;H2H_ML_Left_FSM_Right;1,0059;ML;Left;Right;CounterClockwise;Right_CounterClockwise;Neutral;;-2,2525;-1,1626;-1,0541;-1,0998;-3,4508;-1,2254;9,3058;9,2382;-0,0675;4,4559
S03;15;H2H_ML_Left_FSM_Right;1,1069;FSM;Right;DownLeft;None;DownLeft_None;Opening;Upper;1,9209;-1,0656;0,7471;-1,3151;3,0946;-0,8161;8,9584;9,0925;0,1341;3,8831
S03;15;H2H_ML_Left_FSM_Right;1,1069;ML;Left;Right;None;Right_None;Neutral;;-1,9610;-1,1626;-0,7873;-0,9131;-3,1348;-1,4121;9,0925;8,9584;-0,1341;3,8831
S03;15;H2H_ML_Left_FSM_Right;1,2075;FSM;Right;DownLeft;None;DownLeft_None;Opening;Upper;1,6699;-1,1599;0,4961;-1,4094;2,8436;-0,9104;8,6930;8,8125;0,1195;3,3408
S03;15;H2H_ML_Left_FSM_Right;1,2075;ML;Left;Right;None;Right_None;Neutral;;-1,6710;-1,1626;-0,4972;-0,9131;-2,8447;-1,4121;8,8125;8,6930;-0,1195;3,3408
